Subject	stimulus	trial_type	language	prior.lang	rt	z.ic
28	car.jpg	non-switch	L1	L1	769	-0.172259278
28	cat.jpg	non-switch	L1	L1	894	-0.172259278
28	chair.jpg	switch	L2	L1	1128	-0.172259278
28	book.jpg	non-switch	L2	L2	784	-0.172259278
28	dog.jpg	non-switch	L2	L2	686	-0.172259278
28	heart.jpg	switch	L1	L2	595	-0.172259278
28	table.jpg	non-switch	L1	L1	530	-0.172259278
28	house.jpg	non-switch	L1	L1	600	-0.172259278
28	pencil.jpg	switch	L3	L1	871	-0.172259278
28	bear.jpg	non-switch	L3	L3	798	-0.172259278
28	car.jpg	non-switch	L3	L3	1001	-0.172259278
28	heart.jpg	non-switch	L3	L3	611	-0.172259278
28	book.jpg	non-switch	L3	L3	823	-0.172259278
28	table.jpg	non-switch	L3	L3	657	-0.172259278
28	chair.jpg	non-switch	L3	L3	783	-0.172259278
28	cat.jpg	switch	L1	L3	939	-0.172259278
28	pencil.jpg	non-switch	L1	L1	1142	-0.172259278
28	car.jpg	non-switch	L1	L1	897	-0.172259278
28	dog.jpg	non-switch	L1	L1	965	-0.172259278
28	heart.jpg	non-switch	L1	L1	689	-0.172259278
28	pencil.jpg	non-switch	L1	L1	558	-0.172259278
28	chair.jpg	switch	L3	L1	859	-0.172259278
28	table.jpg	non-switch	L3	L3	758	-0.172259278
28	bear.jpg	switch	L2	L3	794	-0.172259278
28	dog.jpg	non-switch	L2	L2	556	-0.172259278
28	car.jpg	non-switch	L2	L2	721	-0.172259278
28	book.jpg	non-switch	L2	L2	946	-0.172259278
28	house.jpg	switch	L3	L2	785	-0.172259278
28	car.jpg	non-switch	L3	L3	777	-0.172259278
28	cat.jpg	non-switch	L3	L3	717	-0.172259278
28	chair.jpg	non-switch	L3	L3	633	-0.172259278
28	book.jpg	non-switch	L3	L3	784	-0.172259278
28	dog.jpg	switch	L1	L3	736	-0.172259278
28	heart.jpg	non-switch	L1	L1	497	-0.172259278
28	table.jpg	switch	L2	L1	1018	-0.172259278
28	pencil.jpg	switch	L3	L2	1684	-0.172259278
28	bear.jpg	switch	L1	L3	1021	-0.172259278
28	car.jpg	non-switch	L1	L1	875	-0.172259278
28	heart.jpg	non-switch	L1	L1	661	-0.172259278
28	table.jpg	non-switch	L1	L1	764	-0.172259278
28	book.jpg	non-switch	L1	L1	556	-0.172259278
28	car.jpg	non-switch	L1	L1	586	-0.172259278
28	pencil.jpg	non-switch	L1	L1	541	-0.172259278
28	cat.jpg	non-switch	L1	L1	499	-0.172259278
28	heart.jpg	switch	L2	L1	1044	-0.172259278
28	table.jpg	non-switch	L2	L2	622	-0.172259278
28	bear.jpg	switch	L1	L2	1139	-0.172259278
28	chair.jpg	switch	L3	L1	629	-0.172259278
28	house.jpg	non-switch	L3	L3	673	-0.172259278
28	dog.jpg	switch	L2	L3	1006	-0.172259278
28	book.jpg	non-switch	L2	L2	821	-0.172259278
28	heart.jpg	non-switch	L2	L2	690	-0.172259278
28	pencil.jpg	switch	L3	L2	683	-0.172259278
28	table.jpg	non-switch	L3	L3	673	-0.172259278
28	cat.jpg	non-switch	L3	L3	591	-0.172259278
28	book.jpg	switch	L1	L3	798	-0.172259278
28	dog.jpg	non-switch	L1	L1	668	-0.172259278
28	chair.jpg	non-switch	L1	L1	901	-0.172259278
28	bear.jpg	non-switch	L1	L1	872	-0.172259278
28	house.jpg	non-switch	L1	L1	578	-0.172259278
28	table.jpg	non-switch	L1	L1	664	-0.172259278
28	car.jpg	non-switch	L1	L1	643	-0.172259278
28	house.jpg	switch	L2	L1	1088	-0.172259278
28	heart.jpg	non-switch	L2	L2	575	-0.172259278
28	cat.jpg	non-switch	L2	L2	864	-0.172259278
28	chair.jpg	non-switch	L2	L2	973	-0.172259278
28	pencil.jpg	switch	L3	L2	785	-0.172259278
28	bear.jpg	switch	L2	L3	695	-0.172259278
28	book.jpg	non-switch	L2	L2	698	-0.172259278
28	car.jpg	non-switch	L2	L2	797	-0.172259278
28	pencil.jpg	switch	L3	L2	604	-0.172259278
28	cat.jpg	non-switch	L3	L3	710	-0.172259278
28	heart.jpg	switch	L2	L3	757	-0.172259278
28	table.jpg	switch	L3	L2	733	-0.172259278
28	bear.jpg	non-switch	L3	L3	849	-0.172259278
28	chair.jpg	switch	L2	L3	939	-0.172259278
28	house.jpg	non-switch	L2	L2	626	-0.172259278
28	dog.jpg	non-switch	L2	L2	885	-0.172259278
28	book.jpg	non-switch	L2	L2	1120	-0.172259278
28	car.jpg	non-switch	L2	L2	785	-0.172259278
28	bear.jpg	non-switch	L2	L2	969	-0.172259278
28	car.jpg	non-switch	L2	L2	1107	-0.172259278
28	cat.jpg	non-switch	L2	L2	872	-0.172259278
28	heart.jpg	switch	L3	L2	802	-0.172259278
28	table.jpg	non-switch	L3	L3	622	-0.172259278
28	bear.jpg	non-switch	L3	L3	639	-0.172259278
28	chair.jpg	switch	L2	L3	487	-0.172259278
28	house.jpg	non-switch	L2	L2	591	-0.172259278
28	dog.jpg	non-switch	L2	L2	708	-0.172259278
28	book.jpg	non-switch	L2	L2	651	-0.172259278
28	car.jpg	non-switch	L2	L2	761	-0.172259278
28	bear.jpg	switch	L1	L2	787	-0.172259278
28	house.jpg	non-switch	L1	L1	587	-0.172259278
28	pencil.jpg	non-switch	L1	L1	649	-0.172259278
28	cat.jpg	non-switch	L1	L1	761	-0.172259278
28	book.jpg	switch	L3	L1	716	-0.172259278
28	dog.jpg	non-switch	L3	L3	715	-0.172259278
28	heart.jpg	non-switch	L3	L3	703	-0.172259278
28	house.jpg	switch	L2	L3	1298	-0.172259278
28	chair.jpg	non-switch	L2	L2	902	-0.172259278
28	table.jpg	non-switch	L2	L2	844	-0.172259278
28	car.jpg	non-switch	L2	L2	542	-0.172259278
28	pencil.jpg	non-switch	L2	L2	624	-0.172259278
28	cat.jpg	non-switch	L2	L2	681	-0.172259278
28	heart.jpg	switch	L1	L2	732	-0.172259278
28	table.jpg	switch	L3	L1	787	-0.172259278
28	bear.jpg	non-switch	L3	L3	690	-0.172259278
28	chair.jpg	switch	L2	L3	759	-0.172259278
28	house.jpg	non-switch	L2	L2	952	-0.172259278
28	dog.jpg	switch	L3	L2	752	-0.172259278
28	book.jpg	non-switch	L3	L3	768	-0.172259278
28	car.jpg	non-switch	L3	L3	846	-0.172259278
28	car.jpg	non-switch	L3	L3	590	-0.172259278
28	pencil.jpg	switch	L1	L3	656	-0.172259278
28	cat.jpg	non-switch	L1	L1	988	-0.172259278
28	heart.jpg	non-switch	L1	L1	550	-0.172259278
28	table.jpg	switch	L2	L1	1292	-0.172259278
28	bear.jpg	non-switch	L2	L2	1261	-0.172259278
28	chair.jpg	non-switch	L2	L2	920	-0.172259278
28	house.jpg	non-switch	L2	L2	992	-0.172259278
28	dog.jpg	non-switch	L2	L2	1461	-0.172259278
28	book.jpg	switch	L1	L2	963	-0.172259278
28	car.jpg	non-switch	L1	L1	726	-0.172259278
28	bear.jpg	non-switch	L1	L1	632	-0.172259278
28	house.jpg	switch	L3	L1	1412	-0.172259278
28	heart.jpg	non-switch	L3	L3	576	-0.172259278
28	car.jpg	non-switch	L3	L3	955	-0.172259278
28	pencil.jpg	non-switch	L3	L3	616	-0.172259278
28	cat.jpg	non-switch	L3	L3	858	-0.172259278
28	bear.jpg	non-switch	L3	L3	676	-0.172259278
28	chair.jpg	switch	L2	L3	908	-0.172259278
28	table.jpg	non-switch	L2	L2	1212	-0.172259278
28	house.jpg	non-switch	L2	L2	620	-0.172259278
28	bear.jpg	non-switch	L2	L2	712	-0.172259278
28	pencil.jpg	non-switch	L2	L2	694	-0.172259278
28	chair.jpg	non-switch	L2	L2	549	-0.172259278
28	book.jpg	non-switch	L2	L2	655	-0.172259278
28	dog.jpg	non-switch	L2	L2	548	-0.172259278
28	cat.jpg	non-switch	L2	L2	946	-0.172259278
28	chair.jpg	non-switch	L2	L2	491	-0.172259278
28	bear.jpg	switch	L1	L2	713	-0.172259278
28	table.jpg	non-switch	L1	L1	722	-0.172259278
28	heart.jpg	non-switch	L1	L1	521	-0.172259278
28	car.jpg	switch	L3	L1	693	-0.172259278
28	dog.jpg	non-switch	L3	L3	610	-0.172259278
28	house.jpg	switch	L1	L3	583	-0.172259278
28	book.jpg	non-switch	L1	L1	672	-0.172259278
28	pencil.jpg	non-switch	L1	L1	1067	-0.172259278
28	table.jpg	non-switch	L1	L1	538	-0.172259278
28	bear.jpg	non-switch	L1	L1	1196	-0.172259278
28	book.jpg	non-switch	L1	L1	992	-0.172259278
28	chair.jpg	non-switch	L1	L1	830	-0.172259278
28	pencil.jpg	switch	L2	L1	1169	-0.172259278
28	heart.jpg	non-switch	L2	L2	619	-0.172259278
28	cat.jpg	non-switch	L2	L2	991	-0.172259278
28	chair.jpg	non-switch	L2	L2	615	-0.172259278
28	bear.jpg	non-switch	L2	L2	1076	-0.172259278
28	table.jpg	switch	L1	L2	865	-0.172259278
28	heart.jpg	non-switch	L1	L1	749	-0.172259278
28	car.jpg	non-switch	L1	L1	717	-0.172259278
28	house.jpg	non-switch	L3	L3	929	-0.172259278
28	book.jpg	non-switch	L3	L3	868	-0.172259278
28	pencil.jpg	switch	L2	L3	862	-0.172259278
28	cat.jpg	switch	L3	L2	972	-0.172259278
28	car.jpg	non-switch	L3	L3	725	-0.172259278
28	dog.jpg	non-switch	L3	L3	786	-0.172259278
28	car.jpg	non-switch	L3	L3	597	-0.172259278
28	chair.jpg	non-switch	L3	L3	559	-0.172259278
28	house.jpg	switch	L2	L3	886	-0.172259278
28	heart.jpg	non-switch	L2	L2	515	-0.172259278
28	bear.jpg	non-switch	L2	L2	714	-0.172259278
28	table.jpg	non-switch	L2	L2	1169	-0.172259278
28	cat.jpg	non-switch	L2	L2	926	-0.172259278
28	chair.jpg	non-switch	L2	L2	598	-0.172259278
28	bear.jpg	switch	L3	L2	1372	-0.172259278
28	table.jpg	non-switch	L3	L3	886	-0.172259278
28	heart.jpg	switch	L1	L3	665	-0.172259278
28	car.jpg	switch	L3	L1	668	-0.172259278
28	dog.jpg	non-switch	L3	L3	1046	-0.172259278
28	house.jpg	non-switch	L3	L3	767	-0.172259278
28	pencil.jpg	non-switch	L2	L2	682	-0.172259278
28	cat.jpg	non-switch	L2	L2	1173	-0.172259278
28	car.jpg	non-switch	L2	L2	878	-0.172259278
28	house.jpg	non-switch	L2	L2	497	-0.172259278
28	table.jpg	non-switch	L2	L2	880	-0.172259278
28	bear.jpg	non-switch	L2	L2	857	-0.172259278
28	pencil.jpg	switch	L3	L2	746	-0.172259278
28	car.jpg	non-switch	L3	L3	905	-0.172259278
28	cat.jpg	non-switch	L3	L3	767	-0.172259278
28	heart.jpg	non-switch	L3	L3	830	-0.172259278
28	table.jpg	non-switch	L3	L3	673	-0.172259278
28	book.jpg	non-switch	L3	L3	857	-0.172259278
28	house.jpg	non-switch	L3	L3	662	-0.172259278
28	dog.jpg	non-switch	L3	L3	731	-0.172259278
28	chair.jpg	non-switch	L3	L3	682	-0.172259278
28	cat.jpg	non-switch	L3	L3	667	-0.172259278
28	chair.jpg	non-switch	L3	L3	727	-0.172259278
28	bear.jpg	non-switch	L3	L3	800	-0.172259278
28	table.jpg	switch	L1	L3	744	-0.172259278
28	pencil.jpg	non-switch	L1	L1	872	-0.172259278
28	car.jpg	non-switch	L1	L1	573	-0.172259278
28	dog.jpg	switch	L2	L1	702	-0.172259278
28	house.jpg	non-switch	L2	L2	904	-0.172259278
28	book.jpg	non-switch	L2	L2	764	-0.172259278
28	pencil.jpg	non-switch	L2	L2	730	-0.172259278
28	cat.jpg	switch	L3	L2	993	-0.172259278
28	car.jpg	non-switch	L3	L3	839	-0.172259278
28	house.jpg	non-switch	L3	L3	829	-0.172259278
28	cat.jpg	non-switch	L3	L3	683	-0.172259278
28	chair.jpg	switch	L1	L3	1347	-0.172259278
28	bear.jpg	non-switch	L1	L1	559	-0.172259278
28	table.jpg	switch	L2	L1	1547	-0.172259278
28	heart.jpg	non-switch	L2	L2	724	-0.172259278
28	book.jpg	non-switch	L2	L2	632	-0.172259278
28	pencil.jpg	non-switch	L2	L2	603	-0.172259278
28	car.jpg	switch	L1	L2	752	-0.172259278
28	dog.jpg	non-switch	L1	L1	969	-0.172259278
28	house.jpg	non-switch	L1	L1	1226	-0.172259278
28	book.jpg	non-switch	L1	L1	577	-0.172259278
28	pencil.jpg	non-switch	L1	L1	727	-0.172259278
28	cat.jpg	non-switch	L1	L1	985	-0.172259278
28	house.jpg	non-switch	L1	L1	643	-0.172259278
28	chair.jpg	switch	L3	L1	687	-0.172259278
28	book.jpg	non-switch	L3	L3	670	-0.172259278
28	table.jpg	switch	L1	L3	1639	-0.172259278
28	bear.jpg	switch	L3	L1	724	-0.172259278
28	cat.jpg	switch	L2	L3	1592	-0.172259278
28	car.jpg	non-switch	L2	L2	1234	-0.172259278
28	house.jpg	non-switch	L2	L2	1225	-0.172259278
28	heart.jpg	non-switch	L2	L2	1061	-0.172259278
28	pencil.jpg	non-switch	L2	L2	795	-0.172259278
28	bear.jpg	non-switch	L2	L2	1242	-0.172259278
28	dog.jpg	non-switch	L2	L2	632	-0.172259278
28	cat.jpg	non-switch	L2	L2	532	-0.172259278
28	car.jpg	switch	L3	L2	675	-0.172259278
28	chair.jpg	non-switch	L3	L3	661	-0.172259278
28	house.jpg	non-switch	L3	L3	568	-0.172259278
28	book.jpg	non-switch	L3	L3	676	-0.172259278
28	table.jpg	switch	L1	L3	1440	-0.172259278
28	dog.jpg	non-switch	L1	L1	785	-0.172259278
28	bear.jpg	non-switch	L1	L1	515	-0.172259278
28	pencil.jpg	switch	L2	L1	767	-0.172259278
28	heart.jpg	non-switch	L2	L2	513	-0.172259278
28	book.jpg	non-switch	L2	L2	739	-0.172259278
28	house.jpg	non-switch	L2	L2	751	-0.172259278
28	chair.jpg	switch	L1	L2	784	-0.172259278
29	pencil.jpg	non-switch	L1	L1	749	-2.099888421
29	dog.jpg	switch	L2	L1	1429	-2.099888421
29	house.jpg	switch	L1	L2	1004	-2.099888421
29	book.jpg	switch	L3	L1	995	-2.099888421
29	table.jpg	non-switch	L3	L3	767	-2.099888421
29	bear.jpg	non-switch	L3	L3	757	-2.099888421
29	cat.jpg	switch	L1	L3	672	-2.099888421
29	cat.jpg	non-switch	L1	L1	499	-2.099888421
29	bear.jpg	non-switch	L1	L1	1142	-2.099888421
29	table.jpg	switch	L2	L1	1222	-2.099888421
29	heart.jpg	non-switch	L3	L3	1003	-2.099888421
29	house.jpg	non-switch	L3	L3	778	-2.099888421
29	book.jpg	non-switch	L3	L3	798	-2.099888421
29	dog.jpg	non-switch	L3	L3	2075	-2.099888421
29	car.jpg	non-switch	L3	L3	722	-2.099888421
29	pencil.jpg	non-switch	L3	L3	707	-2.099888421
29	cat.jpg	switch	L2	L3	1445	-2.099888421
29	pencil.jpg	non-switch	L2	L2	1125	-2.099888421
29	chair.jpg	non-switch	L2	L2	790	-2.099888421
29	bear.jpg	non-switch	L2	L2	1189	-2.099888421
29	table.jpg	switch	L3	L2	1628	-2.099888421
29	house.jpg	non-switch	L3	L3	706	-2.099888421
29	book.jpg	switch	L1	L3	755	-2.099888421
29	heart.jpg	non-switch	L1	L1	563	-2.099888421
29	car.jpg	switch	L2	L1	1521	-2.099888421
29	cat.jpg	non-switch	L2	L2	1034	-2.099888421
29	bear.jpg	non-switch	L2	L2	1005	-2.099888421
29	table.jpg	non-switch	L2	L2	1153	-2.099888421
29	heart.jpg	non-switch	L3	L3	846	-2.099888421
29	house.jpg	non-switch	L3	L3	742	-2.099888421
29	book.jpg	non-switch	L3	L3	987	-2.099888421
29	dog.jpg	non-switch	L3	L3	1774	-2.099888421
29	car.jpg	switch	L2	L3	774	-2.099888421
29	pencil.jpg	switch	L1	L2	907	-2.099888421
29	cat.jpg	switch	L3	L1	1224	-2.099888421
29	house.jpg	non-switch	L3	L3	699	-2.099888421
29	cat.jpg	non-switch	L3	L3	719	-2.099888421
29	table.jpg	switch	L1	L3	876	-2.099888421
29	chair.jpg	non-switch	L1	L1	721	-2.099888421
29	house.jpg	switch	L3	L1	877	-2.099888421
29	car.jpg	non-switch	L3	L3	952	-2.099888421
29	dog.jpg	switch	L1	L3	714	-2.099888421
29	heart.jpg	non-switch	L1	L1	586	-2.099888421
29	cat.jpg	non-switch	L1	L1	734	-2.099888421
29	table.jpg	non-switch	L1	L1	614	-2.099888421
29	car.jpg	switch	L2	L1	968	-2.099888421
29	house.jpg	non-switch	L2	L2	607	-2.099888421
29	chair.jpg	switch	L3	L2	1614	-2.099888421
29	pencil.jpg	non-switch	L3	L3	708	-2.099888421
29	book.jpg	non-switch	L3	L3	918	-2.099888421
29	cat.jpg	non-switch	L3	L3	760	-2.099888421
29	bear.jpg	non-switch	L3	L3	945	-2.099888421
29	table.jpg	switch	L1	L3	1319	-2.099888421
29	chair.jpg	non-switch	L1	L1	743	-2.099888421
29	heart.jpg	non-switch	L1	L1	522	-2.099888421
29	house.jpg	non-switch	L1	L1	636	-2.099888421
29	book.jpg	non-switch	L1	L1	806	-2.099888421
29	dog.jpg	switch	L3	L1	1703	-2.099888421
29	car.jpg	non-switch	L3	L3	1001	-2.099888421
29	pencil.jpg	non-switch	L3	L3	630	-2.099888421
29	cat.jpg	non-switch	L3	L3	738	-2.099888421
29	house.jpg	switch	L2	L3	875	-2.099888421
29	book.jpg	non-switch	L2	L2	935	-2.099888421
29	cat.jpg	non-switch	L2	L2	1336	-2.099888421
29	bear.jpg	switch	L1	L2	1070	-2.099888421
29	table.jpg	non-switch	L1	L1	765	-2.099888421
29	chair.jpg	non-switch	L1	L1	837	-2.099888421
29	heart.jpg	non-switch	L1	L1	607	-2.099888421
29	house.jpg	non-switch	L1	L1	923	-2.099888421
29	book.jpg	switch	L3	L1	801	-2.099888421
29	car.jpg	switch	L1	L3	1912	-2.099888421
29	pencil.jpg	non-switch	L1	L1	805	-2.099888421
29	chair.jpg	non-switch	L1	L1	475	-2.099888421
29	pencil.jpg	non-switch	L1	L1	681	-2.099888421
29	house.jpg	switch	L2	L1	817	-2.099888421
29	book.jpg	switch	L3	L2	990	-2.099888421
29	dog.jpg	non-switch	L3	L3	1276	-2.099888421
29	table.jpg	non-switch	L3	L3	871	-2.099888421
29	bear.jpg	switch	L1	L3	1226	-2.099888421
29	car.jpg	non-switch	L1	L1	1075	-2.099888421
29	cat.jpg	non-switch	L1	L1	658	-2.099888421
29	cat.jpg	non-switch	L1	L1	479	-2.099888421
29	bear.jpg	non-switch	L1	L1	877	-2.099888421
29	table.jpg	non-switch	L1	L1	563	-2.099888421
29	chair.jpg	non-switch	L1	L1	636	-2.099888421
29	heart.jpg	switch	L3	L1	1215	-2.099888421
29	house.jpg	switch	L1	L3	898	-2.099888421
29	book.jpg	non-switch	L1	L1	1002	-2.099888421
29	dog.jpg	non-switch	L1	L1	929	-2.099888421
29	car.jpg	non-switch	L1	L1	558	-2.099888421
29	pencil.jpg	switch	L2	L1	1579	-2.099888421
29	cat.jpg	switch	L3	L2	760	-2.099888421
29	house.jpg	non-switch	L3	L3	810	-2.099888421
29	book.jpg	non-switch	L3	L3	909	-2.099888421
29	chair.jpg	non-switch	L3	L3	1306	-2.099888421
29	car.jpg	non-switch	L3	L3	1004	-2.099888421
29	book.jpg	non-switch	L3	L3	678	-2.099888421
29	pencil.jpg	non-switch	L3	L3	910	-2.099888421
29	chair.jpg	non-switch	L3	L3	612	-2.099888421
29	house.jpg	non-switch	L3	L3	604	-2.099888421
29	bear.jpg	non-switch	L3	L3	1100	-2.099888421
29	heart.jpg	switch	L2	L3	1470	-2.099888421
29	pencil.jpg	non-switch	L2	L2	1002	-2.099888421
29	house.jpg	non-switch	L2	L2	1048	-2.099888421
29	cat.jpg	switch	L1	L2	948	-2.099888421
29	chair.jpg	non-switch	L1	L1	507	-2.099888421
29	book.jpg	switch	L3	L1	1112	-2.099888421
29	dog.jpg	switch	L1	L3	752	-2.099888421
29	car.jpg	non-switch	L1	L1	703	-2.099888421
29	heart.jpg	non-switch	L1	L1	593	-2.099888421
29	chair.jpg	non-switch	L1	L1	527	-2.099888421
29	cat.jpg	non-switch	L1	L1	498	-2.099888421
29	book.jpg	switch	L3	L1	723	-2.099888421
29	car.jpg	non-switch	L3	L3	709	-2.099888421
29	table.jpg	switch	L1	L3	717	-2.099888421
29	house.jpg	non-switch	L1	L1	935	-2.099888421
29	pencil.jpg	switch	L3	L1	708	-2.099888421
29	dog.jpg	non-switch	L3	L3	1322	-2.099888421
29	heart.jpg	non-switch	L2	L2	920	-2.099888421
29	house.jpg	non-switch	L2	L2	885	-2.099888421
29	pencil.jpg	non-switch	L2	L2	1139	-2.099888421
29	dog.jpg	switch	L3	L2	953	-2.099888421
29	table.jpg	switch	L2	L3	1773	-2.099888421
29	car.jpg	non-switch	L2	L2	1312	-2.099888421
29	cat.jpg	switch	L3	L2	711	-2.099888421
29	table.jpg	non-switch	L3	L3	694	-2.099888421
29	heart.jpg	non-switch	L3	L3	744	-2.099888421
29	chair.jpg	non-switch	L3	L3	1148	-2.099888421
29	cat.jpg	switch	L2	L3	1860	-2.099888421
29	book.jpg	switch	L3	L2	1000	-2.099888421
29	table.jpg	switch	L1	L3	1032	-2.099888421
29	house.jpg	non-switch	L1	L1	910	-2.099888421
29	pencil.jpg	non-switch	L1	L1	1019	-2.099888421
29	table.jpg	non-switch	L2	L2	1540	-2.099888421
29	house.jpg	non-switch	L2	L2	1208	-2.099888421
29	heart.jpg	non-switch	L2	L2	1450	-2.099888421
29	chair.jpg	non-switch	L2	L2	1450	-2.099888421
29	cat.jpg	non-switch	L2	L2	984	-2.099888421
29	book.jpg	switch	L1	L2	1306	-2.099888421
29	car.jpg	non-switch	L1	L1	992	-2.099888421
29	table.jpg	switch	L3	L1	1467	-2.099888421
29	house.jpg	non-switch	L3	L3	1450	-2.099888421
29	heart.jpg	switch	L1	L3	753	-2.099888421
29	table.jpg	non-switch	L1	L1	687	-2.099888421
29	house.jpg	non-switch	L1	L1	782	-2.099888421
29	book.jpg	non-switch	L1	L1	781	-2.099888421
29	heart.jpg	non-switch	L1	L1	852	-2.099888421
29	chair.jpg	non-switch	L1	L1	600	-2.099888421
29	cat.jpg	non-switch	L1	L1	530	-2.099888421
29	car.jpg	non-switch	L3	L3	1000	-2.099888421
29	table.jpg	non-switch	L3	L3	822	-2.099888421
29	house.jpg	non-switch	L3	L3	898	-2.099888421
29	pencil.jpg	switch	L1	L3	1392	-2.099888421
29	dog.jpg	switch	L2	L1	842	-2.099888421
29	bear.jpg	non-switch	L2	L2	1187	-2.099888421
29	heart.jpg	switch	L1	L2	1087	-2.099888421
29	heart.jpg	non-switch	L1	L1	704	-2.099888421
29	chair.jpg	non-switch	L1	L1	548	-2.099888421
29	cat.jpg	switch	L3	L1	1254	-2.099888421
29	book.jpg	non-switch	L3	L3	655	-2.099888421
29	car.jpg	non-switch	L3	L3	919	-2.099888421
29	table.jpg	switch	L1	L3	697	-2.099888421
29	house.jpg	non-switch	L1	L1	598	-2.099888421
29	pencil.jpg	non-switch	L1	L1	1005	-2.099888421
29	dog.jpg	switch	L2	L1	1156	-2.099888421
29	bear.jpg	non-switch	L2	L2	756	-2.099888421
29	chair.jpg	non-switch	L2	L2	953	-2.099888421
29	pencil.jpg	switch	L2	L1	2296	-2.099888421
29	book.jpg	switch	L3	L1	987	-2.099888421
29	table.jpg	non-switch	L3	L3	1007	-2.099888421
29	house.jpg	non-switch	L3	L3	680	-2.099888421
29	chair.jpg	non-switch	L3	L3	1770	-2.099888421
29	heart.jpg	non-switch	L3	L3	843	-2.099888421
29	cat.jpg	switch	L2	L3	1858	-2.099888421
29	house.jpg	switch	L3	L2	815	-2.099888421
29	table.jpg	switch	L2	L3	1201	-2.099888421
29	car.jpg	non-switch	L2	L2	826	-2.099888421
29	dog.jpg	non-switch	L2	L2	1941	-2.099888421
29	book.jpg	non-switch	L3	L3	994	-2.099888421
29	car.jpg	non-switch	L3	L3	831	-2.099888421
29	bear.jpg	non-switch	L3	L3	992	-2.099888421
29	house.jpg	non-switch	L3	L3	700	-2.099888421
29	cat.jpg	switch	L2	L3	652	-2.099888421
29	chair.jpg	non-switch	L2	L2	658	-2.099888421
29	pencil.jpg	non-switch	L2	L2	718	-2.099888421
29	heart.jpg	switch	L3	L2	1009	-2.099888421
29	dog.jpg	switch	L1	L3	943	-2.099888421
29	house.jpg	non-switch	L1	L1	902	-2.099888421
29	cat.jpg	non-switch	L1	L1	501	-2.099888421
29	car.jpg	non-switch	L1	L1	743	-2.099888421
29	dog.jpg	non-switch	L1	L1	862	-2.099888421
29	table.jpg	non-switch	L1	L1	644	-2.099888421
29	book.jpg	switch	L2	L1	1455	-2.099888421
29	car.jpg	non-switch	L2	L2	699	-2.099888421
29	bear.jpg	non-switch	L2	L2	1112	-2.099888421
29	house.jpg	switch	L1	L2	705	-2.099888421
29	cat.jpg	non-switch	L1	L1	566	-2.099888421
29	chair.jpg	non-switch	L1	L1	526	-2.099888421
29	pencil.jpg	switch	L2	L1	1434	-2.099888421
29	heart.jpg	switch	L1	L2	1454	-2.099888421
29	dog.jpg	non-switch	L1	L1	1623	-2.099888421
29	house.jpg	non-switch	L1	L1	745	-2.099888421
29	house.jpg	non-switch	L1	L1	594	-2.099888421
29	dog.jpg	non-switch	L1	L1	1042	-2.099888421
29	heart.jpg	switch	L3	L1	852	-2.099888421
29	chair.jpg	switch	L2	L3	833	-2.099888421
29	pencil.jpg	non-switch	L2	L2	903	-2.099888421
29	book.jpg	non-switch	L2	L2	1019	-2.099888421
29	car.jpg	switch	L3	L2	940	-2.099888421
29	cat.jpg	non-switch	L3	L3	774	-2.099888421
29	bear.jpg	non-switch	L3	L3	1191	-2.099888421
29	dog.jpg	non-switch	L3	L3	1675	-2.099888421
29	table.jpg	non-switch	L3	L3	874	-2.099888421
29	pencil.jpg	switch	L2	L3	1185	-2.099888421
29	car.jpg	non-switch	L2	L2	1463	-2.099888421
29	bear.jpg	non-switch	L2	L2	1014	-2.099888421
29	house.jpg	switch	L3	L2	896	-2.099888421
29	cat.jpg	non-switch	L3	L3	690	-2.099888421
29	chair.jpg	non-switch	L3	L3	1418	-2.099888421
29	heart.jpg	switch	L2	L3	1005	-2.099888421
29	dog.jpg	non-switch	L2	L2	668	-2.099888421
29	house.jpg	non-switch	L2	L2	629	-2.099888421
29	cat.jpg	non-switch	L2	L2	642	-2.099888421
29	table.jpg	non-switch	L2	L2	794	-2.099888421
29	dog.jpg	non-switch	L2	L2	658	-2.099888421
29	chair.jpg	switch	L1	L2	724	-2.099888421
29	book.jpg	non-switch	L1	L1	752	-2.099888421
29	pencil.jpg	non-switch	L1	L1	855	-2.099888421
29	dog.jpg	non-switch	L1	L1	543	-2.099888421
29	chair.jpg	non-switch	L1	L1	615	-2.099888421
29	book.jpg	non-switch	L1	L1	713	-2.099888421
29	house.jpg	non-switch	L2	L2	1205	-2.099888421
29	car.jpg	switch	L1	L2	1293	-2.099888421
29	pencil.jpg	switch	L2	L1	1427	-2.099888421
29	heart.jpg	switch	L1	L2	724	-2.099888421
29	dog.jpg	non-switch	L1	L1	682	-2.099888421
29	table.jpg	non-switch	L1	L1	557	-2.099888421
29	pencil.jpg	switch	L3	L1	860	-2.099888421
29	house.jpg	non-switch	L3	L3	837	-2.099888421
29	book.jpg	non-switch	L3	L3	1604	-2.099888421
29	car.jpg	switch	L2	L3	1323	-2.099888421
29	table.jpg	non-switch	L2	L2	1021	-2.099888421
29	bear.jpg	switch	L1	L2	782	-2.099888421
29	cat.jpg	switch	L3	L1	742	-2.099888421
29	pencil.jpg	switch	L1	L3	1234	-2.099888421
29	book.jpg	non-switch	L1	L1	784	-2.099888421
29	heart.jpg	non-switch	L1	L1	767	-2.099888421
