"Subject"	"stimulus"	"trial_type"	"language"	"prior.lang"	"logrt"	"z.ic"
29	"chair.jpg"	"switch"	"L3"	"L2"	7.38647084882989	-2.099888421
29	"pencil.jpg"	"non-switch"	"L3"	"L3"	6.56244409369372	-2.099888421
29	"book.jpg"	"non-switch"	"L3"	"L3"	6.82219739062049	-2.099888421
29	"cat.jpg"	"non-switch"	"L3"	"L3"	6.63331843328038	-2.099888421
29	"bear.jpg"	"non-switch"	"L3"	"L3"	6.85118492749374	-2.099888421
29	"table.jpg"	"switch"	"L1"	"L3"	7.18462915271731	-2.099888421
29	"chair.jpg"	"non-switch"	"L1"	"L1"	6.61069604471776	-2.099888421
29	"heart.jpg"	"non-switch"	"L1"	"L1"	6.25766758788264	-2.099888421
29	"house.jpg"	"non-switch"	"L1"	"L1"	6.45519856334012	-2.099888421
29	"book.jpg"	"non-switch"	"L1"	"L1"	6.69208374250663	-2.099888421
29	"dog.jpg"	"switch"	"L3"	"L1"	7.44014668066269	-2.099888421
29	"car.jpg"	"non-switch"	"L3"	"L3"	6.90875477931522	-2.099888421
29	"pencil.jpg"	"non-switch"	"L3"	"L3"	6.44571981938558	-2.099888421
29	"cat.jpg"	"non-switch"	"L3"	"L3"	6.60394382460047	-2.099888421
29	"house.jpg"	"switch"	"L2"	"L3"	6.77422388635761	-2.099888421
29	"book.jpg"	"non-switch"	"L2"	"L2"	6.84054652928869	-2.099888421
29	"cat.jpg"	"non-switch"	"L2"	"L2"	7.19743535409659	-2.099888421
29	"bear.jpg"	"switch"	"L1"	"L2"	6.97541392745595	-2.099888421
29	"table.jpg"	"non-switch"	"L1"	"L1"	6.63987583382654	-2.099888421
29	"chair.jpg"	"non-switch"	"L1"	"L1"	6.72982407048948	-2.099888421
29	"heart.jpg"	"non-switch"	"L1"	"L1"	6.4085287910595	-2.099888421
29	"house.jpg"	"non-switch"	"L1"	"L1"	6.82762923450285	-2.099888421
29	"book.jpg"	"switch"	"L3"	"L1"	6.68586094706836	-2.099888421
29	"car.jpg"	"switch"	"L1"	"L3"	7.55590509361135	-2.099888421
29	"pencil.jpg"	"non-switch"	"L1"	"L1"	6.69084227741856	-2.099888421
29	"chair.jpg"	"non-switch"	"L1"	"L1"	6.16331480403464	-2.099888421
29	"pencil.jpg"	"non-switch"	"L1"	"L1"	6.52356230614951	-2.099888421
29	"house.jpg"	"switch"	"L2"	"L1"	6.70563909486	-2.099888421
29	"book.jpg"	"switch"	"L3"	"L2"	6.89770494312864	-2.099888421
29	"dog.jpg"	"non-switch"	"L3"	"L3"	7.15148546390474	-2.099888421
29	"table.jpg"	"non-switch"	"L3"	"L3"	6.7696419768525	-2.099888421
29	"bear.jpg"	"switch"	"L1"	"L3"	7.11151211649616	-2.099888421
29	"car.jpg"	"non-switch"	"L1"	"L1"	6.98007594056176	-2.099888421
29	"cat.jpg"	"non-switch"	"L1"	"L1"	6.48920493132532	-2.099888421
29	"cat.jpg"	"non-switch"	"L1"	"L1"	6.17170059741091	-2.099888421
29	"bear.jpg"	"non-switch"	"L1"	"L1"	6.77650699237218	-2.099888421
29	"table.jpg"	"non-switch"	"L1"	"L1"	6.33327962813969	-2.099888421
29	"chair.jpg"	"non-switch"	"L1"	"L1"	6.45519856334012	-2.099888421
29	"heart.jpg"	"switch"	"L3"	"L1"	7.10249935577465	-2.099888421
29	"house.jpg"	"switch"	"L1"	"L3"	6.8001700683022	-2.099888421
29	"book.jpg"	"non-switch"	"L1"	"L1"	6.90975328164481	-2.099888421
29	"dog.jpg"	"non-switch"	"L1"	"L1"	6.83410873881384	-2.099888421
29	"car.jpg"	"non-switch"	"L1"	"L1"	6.32435896238131	-2.099888421
29	"pencil.jpg"	"switch"	"L2"	"L1"	7.36454701425564	-2.099888421
29	"cat.jpg"	"switch"	"L3"	"L2"	6.63331843328038	-2.099888421
29	"house.jpg"	"non-switch"	"L3"	"L3"	6.69703424766648	-2.099888421
29	"book.jpg"	"non-switch"	"L3"	"L3"	6.81234509417748	-2.099888421
29	"chair.jpg"	"non-switch"	"L3"	"L3"	7.17472430983638	-2.099888421
29	"car.jpg"	"non-switch"	"L3"	"L3"	6.91174730025167	-2.099888421
29	"book.jpg"	"non-switch"	"L3"	"L3"	6.5191472879404	-2.099888421
29	"pencil.jpg"	"non-switch"	"L3"	"L3"	6.8134445995109	-2.099888421
29	"chair.jpg"	"non-switch"	"L3"	"L3"	6.41673228251233	-2.099888421
29	"house.jpg"	"non-switch"	"L3"	"L3"	6.40357419793482	-2.099888421
29	"bear.jpg"	"non-switch"	"L3"	"L3"	7.00306545878646	-2.099888421
29	"heart.jpg"	"switch"	"L2"	"L3"	7.29301767977278	-2.099888421
29	"pencil.jpg"	"non-switch"	"L2"	"L2"	6.90975328164481	-2.099888421
29	"house.jpg"	"non-switch"	"L2"	"L2"	6.95463886488099	-2.099888421
29	"cat.jpg"	"switch"	"L1"	"L2"	6.85435450225502	-2.099888421
29	"chair.jpg"	"non-switch"	"L1"	"L1"	6.22851100359118	-2.099888421
29	"book.jpg"	"switch"	"L3"	"L1"	7.01391547481053	-2.099888421
29	"dog.jpg"	"switch"	"L1"	"L3"	6.62273632394984	-2.099888421
29	"car.jpg"	"non-switch"	"L1"	"L1"	6.55535689181067	-2.099888421
29	"heart.jpg"	"non-switch"	"L1"	"L1"	6.38519439899773	-2.099888421
29	"chair.jpg"	"non-switch"	"L1"	"L1"	6.26720054854136	-2.099888421
29	"cat.jpg"	"non-switch"	"L1"	"L1"	6.21060007702465	-2.099888421
29	"book.jpg"	"switch"	"L3"	"L1"	6.58340922215876	-2.099888421
29	"car.jpg"	"non-switch"	"L3"	"L3"	6.56385552653213	-2.099888421
29	"table.jpg"	"switch"	"L1"	"L3"	6.57507584059962	-2.099888421
29	"house.jpg"	"non-switch"	"L1"	"L1"	6.84054652928869	-2.099888421
29	"pencil.jpg"	"switch"	"L3"	"L1"	6.56244409369372	-2.099888421
29	"dog.jpg"	"non-switch"	"L3"	"L3"	7.18690102041163	-2.099888421
29	"heart.jpg"	"non-switch"	"L2"	"L2"	6.82437367004309	-2.099888421
29	"house.jpg"	"non-switch"	"L2"	"L2"	6.78558764500793	-2.099888421
29	"pencil.jpg"	"non-switch"	"L2"	"L2"	7.03790596344718	-2.099888421
29	"dog.jpg"	"switch"	"L3"	"L2"	6.8596149036542	-2.099888421
29	"table.jpg"	"switch"	"L2"	"L3"	7.48042830607421	-2.099888421
29	"car.jpg"	"non-switch"	"L2"	"L2"	7.17930796950403	-2.099888421
29	"cat.jpg"	"switch"	"L3"	"L2"	6.56667242980324	-2.099888421
29	"table.jpg"	"non-switch"	"L3"	"L3"	6.5424719605068	-2.099888421
29	"heart.jpg"	"non-switch"	"L3"	"L3"	6.61204103483309	-2.099888421
29	"chair.jpg"	"non-switch"	"L3"	"L3"	7.04577657687951	-2.099888421
29	"cat.jpg"	"switch"	"L2"	"L3"	7.52833176670725	-2.099888421
29	"book.jpg"	"switch"	"L3"	"L2"	6.90775527898214	-2.099888421
29	"table.jpg"	"switch"	"L1"	"L3"	6.93925394604151	-2.099888421
29	"house.jpg"	"non-switch"	"L1"	"L1"	6.8134445995109	-2.099888421
29	"pencil.jpg"	"non-switch"	"L1"	"L1"	6.92657703322272	-2.099888421
29	"table.jpg"	"non-switch"	"L2"	"L2"	7.33953769540767	-2.099888421
29	"house.jpg"	"non-switch"	"L2"	"L2"	7.09672137849476	-2.099888421
29	"heart.jpg"	"non-switch"	"L2"	"L2"	7.27931883541462	-2.099888421
29	"chair.jpg"	"non-switch"	"L2"	"L2"	7.27931883541462	-2.099888421
29	"cat.jpg"	"non-switch"	"L2"	"L2"	6.89162589705225	-2.099888421
29	"book.jpg"	"switch"	"L1"	"L2"	7.17472430983638	-2.099888421
29	"car.jpg"	"non-switch"	"L1"	"L1"	6.89972310728487	-2.099888421
29	"table.jpg"	"switch"	"L3"	"L1"	7.29097477814298	-2.099888421
29	"house.jpg"	"non-switch"	"L3"	"L3"	7.27931883541462	-2.099888421
29	"heart.jpg"	"switch"	"L1"	"L3"	6.62406522779989	-2.099888421
29	"table.jpg"	"non-switch"	"L1"	"L1"	6.53233429222235	-2.099888421
29	"house.jpg"	"non-switch"	"L1"	"L1"	6.66185474054531	-2.099888421
29	"book.jpg"	"non-switch"	"L1"	"L1"	6.66057514983969	-2.099888421
29	"heart.jpg"	"non-switch"	"L1"	"L1"	6.74758652682932	-2.099888421
29	"chair.jpg"	"non-switch"	"L1"	"L1"	6.39692965521615	-2.099888421
29	"cat.jpg"	"non-switch"	"L1"	"L1"	6.27287700654617	-2.099888421
29	"car.jpg"	"non-switch"	"L3"	"L3"	6.90775527898214	-2.099888421
29	"table.jpg"	"non-switch"	"L3"	"L3"	6.71174039505618	-2.099888421
29	"house.jpg"	"non-switch"	"L3"	"L3"	6.8001700683022	-2.099888421
29	"pencil.jpg"	"switch"	"L1"	"L3"	7.23849684089437	-2.099888421
29	"dog.jpg"	"switch"	"L2"	"L1"	6.73578001424233	-2.099888421
29	"bear.jpg"	"non-switch"	"L2"	"L2"	7.07918439460967	-2.099888421
29	"heart.jpg"	"switch"	"L1"	"L2"	6.99117688712121	-2.099888421
29	"heart.jpg"	"non-switch"	"L1"	"L1"	6.55677835615804	-2.099888421
29	"chair.jpg"	"non-switch"	"L1"	"L1"	6.30627528694802	-2.099888421
29	"cat.jpg"	"switch"	"L3"	"L1"	7.13409372119287	-2.099888421
29	"book.jpg"	"non-switch"	"L3"	"L3"	6.48463523563525	-2.099888421
29	"car.jpg"	"non-switch"	"L3"	"L3"	6.82328612235569	-2.099888421
29	"table.jpg"	"switch"	"L1"	"L3"	6.54678541076052	-2.099888421
29	"house.jpg"	"non-switch"	"L1"	"L1"	6.39359075395063	-2.099888421
29	"pencil.jpg"	"non-switch"	"L1"	"L1"	6.91274282049318	-2.099888421
29	"dog.jpg"	"switch"	"L2"	"L1"	7.05272104923232	-2.099888421
29	"bear.jpg"	"non-switch"	"L2"	"L2"	6.62804137617953	-2.099888421
29	"chair.jpg"	"non-switch"	"L2"	"L2"	6.8596149036542	-2.099888421
29	"pencil.jpg"	"switch"	"L2"	"L1"	7.73892375743946	-2.099888421
29	"book.jpg"	"switch"	"L3"	"L1"	6.89467003943348	-2.099888421
29	"table.jpg"	"non-switch"	"L3"	"L3"	6.91473089271856	-2.099888421
29	"house.jpg"	"non-switch"	"L3"	"L3"	6.52209279817015	-2.099888421
29	"chair.jpg"	"non-switch"	"L3"	"L3"	7.47873482556787	-2.099888421
29	"heart.jpg"	"non-switch"	"L3"	"L3"	6.73696695800186	-2.099888421
29	"cat.jpg"	"switch"	"L2"	"L3"	7.52725591937378	-2.099888421
29	"house.jpg"	"switch"	"L3"	"L2"	6.70318811324086	-2.099888421
29	"table.jpg"	"switch"	"L2"	"L3"	7.09090982207998	-2.099888421
29	"car.jpg"	"non-switch"	"L2"	"L2"	6.71659477352098	-2.099888421
29	"dog.jpg"	"non-switch"	"L2"	"L2"	7.57095858316901	-2.099888421
29	"book.jpg"	"non-switch"	"L3"	"L3"	6.90173720665657	-2.099888421
29	"car.jpg"	"non-switch"	"L3"	"L3"	6.72262979485545	-2.099888421
29	"bear.jpg"	"non-switch"	"L3"	"L3"	6.89972310728487	-2.099888421
29	"house.jpg"	"non-switch"	"L3"	"L3"	6.5510803350434	-2.099888421
29	"cat.jpg"	"switch"	"L2"	"L3"	6.48004456192665	-2.099888421
29	"chair.jpg"	"non-switch"	"L2"	"L2"	6.48920493132532	-2.099888421
29	"pencil.jpg"	"non-switch"	"L2"	"L2"	6.57646956904822	-2.099888421
29	"heart.jpg"	"switch"	"L3"	"L2"	6.91671502035361	-2.099888421
29	"dog.jpg"	"switch"	"L1"	"L3"	6.84906628263346	-2.099888421
29	"house.jpg"	"non-switch"	"L1"	"L1"	6.80461452006262	-2.099888421
29	"cat.jpg"	"non-switch"	"L1"	"L1"	6.21660610108486	-2.099888421
29	"car.jpg"	"non-switch"	"L1"	"L1"	6.61069604471776	-2.099888421
29	"dog.jpg"	"non-switch"	"L1"	"L1"	6.75925527066369	-2.099888421
29	"table.jpg"	"non-switch"	"L1"	"L1"	6.46769872610435	-2.099888421
29	"book.jpg"	"switch"	"L2"	"L1"	7.28276117960559	-2.099888421
29	"car.jpg"	"non-switch"	"L2"	"L2"	6.54965074223381	-2.099888421
29	"bear.jpg"	"non-switch"	"L2"	"L2"	7.01391547481053	-2.099888421
29	"house.jpg"	"switch"	"L1"	"L2"	6.55819780281227	-2.099888421
29	"cat.jpg"	"non-switch"	"L1"	"L1"	6.33859407820318	-2.099888421
29	"chair.jpg"	"non-switch"	"L1"	"L1"	6.26530121273771	-2.099888421
29	"pencil.jpg"	"switch"	"L2"	"L1"	7.26822302115957	-2.099888421
29	"heart.jpg"	"switch"	"L1"	"L2"	7.28207365809346	-2.099888421
29	"dog.jpg"	"non-switch"	"L1"	"L1"	7.39203156751459	-2.099888421
29	"house.jpg"	"non-switch"	"L1"	"L1"	6.61338421837956	-2.099888421
29	"house.jpg"	"non-switch"	"L1"	"L1"	6.38687931936265	-2.099888421
29	"dog.jpg"	"non-switch"	"L1"	"L1"	6.94889722231331	-2.099888421
29	"heart.jpg"	"switch"	"L3"	"L1"	6.74758652682932	-2.099888421
29	"chair.jpg"	"switch"	"L2"	"L3"	6.72503364216684	-2.099888421
29	"pencil.jpg"	"non-switch"	"L2"	"L2"	6.80572255341699	-2.099888421
29	"book.jpg"	"non-switch"	"L2"	"L2"	6.92657703322272	-2.099888421
29	"car.jpg"	"switch"	"L3"	"L2"	6.84587987526405	-2.099888421
29	"cat.jpg"	"non-switch"	"L3"	"L3"	6.65157187358973	-2.099888421
29	"bear.jpg"	"non-switch"	"L3"	"L3"	7.0825485693553	-2.099888421
29	"dog.jpg"	"non-switch"	"L3"	"L3"	7.42356844425917	-2.099888421
29	"table.jpg"	"non-switch"	"L3"	"L3"	6.77308037565554	-2.099888421
29	"pencil.jpg"	"switch"	"L2"	"L3"	7.07749805356923	-2.099888421
29	"car.jpg"	"non-switch"	"L2"	"L2"	7.28824440102012	-2.099888421
29	"bear.jpg"	"non-switch"	"L2"	"L2"	6.92165818415113	-2.099888421
29	"house.jpg"	"switch"	"L3"	"L2"	6.79794041297493	-2.099888421
29	"cat.jpg"	"non-switch"	"L3"	"L3"	6.5366915975913	-2.099888421
29	"chair.jpg"	"non-switch"	"L3"	"L3"	7.25700270709207	-2.099888421
29	"heart.jpg"	"switch"	"L2"	"L3"	6.91274282049318	-2.099888421
29	"dog.jpg"	"non-switch"	"L2"	"L2"	6.50428817353665	-2.099888421
29	"house.jpg"	"non-switch"	"L2"	"L2"	6.44413125670044	-2.099888421
29	"cat.jpg"	"non-switch"	"L2"	"L2"	6.46458830368996	-2.099888421
29	"table.jpg"	"non-switch"	"L2"	"L2"	6.67708346124714	-2.099888421
29	"dog.jpg"	"non-switch"	"L2"	"L2"	6.48920493132532	-2.099888421
29	"chair.jpg"	"switch"	"L1"	"L2"	6.58479139238572	-2.099888421
29	"book.jpg"	"non-switch"	"L1"	"L1"	6.62273632394984	-2.099888421
29	"pencil.jpg"	"non-switch"	"L1"	"L1"	6.75110146893676	-2.099888421
29	"dog.jpg"	"non-switch"	"L1"	"L1"	6.29710931993394	-2.099888421
29	"chair.jpg"	"non-switch"	"L1"	"L1"	6.42162226780652	-2.099888421
29	"book.jpg"	"non-switch"	"L1"	"L1"	6.5694814204143	-2.099888421
29	"house.jpg"	"non-switch"	"L2"	"L2"	7.09423484592476	-2.099888421
29	"car.jpg"	"switch"	"L1"	"L2"	7.16472037877186	-2.099888421
29	"pencil.jpg"	"switch"	"L2"	"L1"	7.26332961747684	-2.099888421
29	"heart.jpg"	"switch"	"L1"	"L2"	6.58479139238572	-2.099888421
29	"dog.jpg"	"non-switch"	"L1"	"L1"	6.52502965784346	-2.099888421
29	"table.jpg"	"non-switch"	"L1"	"L1"	6.32256523992728	-2.099888421
29	"pencil.jpg"	"switch"	"L3"	"L1"	6.75693238924755	-2.099888421
29	"house.jpg"	"non-switch"	"L3"	"L3"	6.72982407048948	-2.099888421
29	"book.jpg"	"non-switch"	"L3"	"L3"	7.38025578842646	-2.099888421
29	"car.jpg"	"switch"	"L2"	"L3"	7.18765716411496	-2.099888421
29	"table.jpg"	"non-switch"	"L2"	"L2"	6.92853781816467	-2.099888421
29	"bear.jpg"	"switch"	"L1"	"L2"	6.66185474054531	-2.099888421
29	"cat.jpg"	"switch"	"L3"	"L1"	6.60934924316738	-2.099888421
29	"pencil.jpg"	"switch"	"L1"	"L3"	7.11801620446533	-2.099888421
29	"book.jpg"	"non-switch"	"L1"	"L1"	6.66440902035041	-2.099888421
29	"heart.jpg"	"non-switch"	"L1"	"L1"	6.64248680136726	-2.099888421
29	"dog.jpg"	"switch"	"L2"	"L1"	7.27378631784489	-2.099888421
29	"chair.jpg"	"non-switch"	"L2"	"L2"	6.55677835615804	-2.099888421
29	"pencil.jpg"	"non-switch"	"L2"	"L2"	7.01929665371504	-2.099888421
29	"table.jpg"	"non-switch"	"L2"	"L2"	7.19518732017871	-2.099888421
29	"book.jpg"	"non-switch"	"L2"	"L2"	6.92165818415113	-2.099888421
29	"car.jpg"	"switch"	"L3"	"L2"	6.60394382460047	-2.099888421
29	"bear.jpg"	"non-switch"	"L3"	"L3"	7.05531284333975	-2.099888421
29	"house.jpg"	"non-switch"	"L3"	"L3"	7.28619171470238	-2.099888421
29	"cat.jpg"	"switch"	"L1"	"L3"	7.1693500166706	-2.099888421
29	"chair.jpg"	"non-switch"	"L1"	"L1"	6.33150184989369	-2.099888421
29	"heart.jpg"	"switch"	"L2"	"L1"	7.02019070831193	-2.099888421
29	"dog.jpg"	"non-switch"	"L2"	"L2"	6.55535689181067	-2.099888421
29	"dog.jpg"	"non-switch"	"L2"	"L2"	6.23441072571837	-2.099888421
29	"table.jpg"	"non-switch"	"L2"	"L2"	7.05098944706805	-2.099888421
29	"book.jpg"	"switch"	"L1"	"L2"	6.75343791859778	-2.099888421
29	"pencil.jpg"	"non-switch"	"L1"	"L1"	6.64248680136726	-2.099888421
29	"bear.jpg"	"switch"	"L2"	"L1"	7.03614849375054	-2.099888421
29	"house.jpg"	"non-switch"	"L2"	"L2"	7.16239749735572	-2.099888421
29	"cat.jpg"	"non-switch"	"L2"	"L2"	7.00850518208228	-2.099888421
29	"chair.jpg"	"switch"	"L1"	"L2"	6.52941883826223	-2.099888421
29	"pencil.jpg"	"non-switch"	"L1"	"L1"	6.55393340402581	-2.099888421
29	"heart.jpg"	"non-switch"	"L1"	"L1"	6.46458830368996	-2.099888421
29	"cat.jpg"	"non-switch"	"L1"	"L1"	6.36302810354046	-2.099888421
29	"chair.jpg"	"switch"	"L2"	"L1"	6.44730586254121	-2.099888421
29	"dog.jpg"	"non-switch"	"L2"	"L2"	7.05961762829138	-2.099888421
29	"heart.jpg"	"switch"	"L1"	"L2"	6.61069604471776	-2.099888421
29	"table.jpg"	"switch"	"L3"	"L1"	6.67203294546107	-2.099888421
29	"house.jpg"	"non-switch"	"L3"	"L3"	6.7428806357919	-2.099888421
29	"pencil.jpg"	"non-switch"	"L3"	"L3"	6.52649485957079	-2.099888421
29	"bear.jpg"	"switch"	"L1"	"L3"	7.09007683577609	-2.099888421
29	"dog.jpg"	"switch"	"L2"	"L1"	6.69332366826995	-2.099888421
29	"bear.jpg"	"switch"	"L2"	"L1"	7.08422642209792	-2.099888421
29	"cat.jpg"	"non-switch"	"L2"	"L2"	6.74170069465205	-2.099888421
29	"house.jpg"	"non-switch"	"L2"	"L2"	6.91968384984741	-2.099888421
29	"table.jpg"	"non-switch"	"L2"	"L2"	6.71780469502369	-2.099888421
29	"chair.jpg"	"switch"	"L1"	"L2"	6.99759598298193	-2.099888421
29	"car.jpg"	"non-switch"	"L1"	"L1"	6.75343791859778	-2.099888421
29	"bear.jpg"	"non-switch"	"L1"	"L1"	7.16549347506085	-2.099888421
29	"cat.jpg"	"non-switch"	"L1"	"L1"	6.62273632394984	-2.099888421
29	"car.jpg"	"non-switch"	"L1"	"L1"	6.45362499889269	-2.099888421
29	"cat.jpg"	"non-switch"	"L1"	"L1"	6.54391184556479	-2.099888421
29	"chair.jpg"	"non-switch"	"L1"	"L1"	6.63987583382654	-2.099888421
29	"book.jpg"	"switch"	"L3"	"L1"	6.86589107488344	-2.099888421
29	"dog.jpg"	"non-switch"	"L3"	"L3"	7.24494154633701	-2.099888421
29	"heart.jpg"	"non-switch"	"L3"	"L3"	6.84906628263346	-2.099888421
29	"table.jpg"	"non-switch"	"L3"	"L3"	6.34388043412633	-2.099888421
29	"house.jpg"	"switch"	"L1"	"L3"	6.70808408385307	-2.099888421
29	"pencil.jpg"	"non-switch"	"L1"	"L1"	6.52795791762255	-2.099888421
29	"bear.jpg"	"non-switch"	"L1"	"L1"	6.85224256905188	-2.099888421
29	"car.jpg"	"switch"	"L3"	"L1"	7.29369772060144	-2.099888421
29	"heart.jpg"	"non-switch"	"L3"	"L3"	6.65672652417839	-2.099888421
29	"table.jpg"	"switch"	"L2"	"L3"	7.49276030092238	-2.099888421
29	"car.jpg"	"non-switch"	"L2"	"L2"	7.62851762657506	-2.099888421
29	"chair.jpg"	"switch"	"L3"	"L2"	7.72665366484764	-2.099888421
29	"heart.jpg"	"switch"	"L3"	"L2"	7.55066124310534	-2.099888421
29	"table.jpg"	"non-switch"	"L3"	"L3"	6.59441345974978	-2.099888421
29	"house.jpg"	"non-switch"	"L3"	"L3"	6.91373735065968	-2.099888421
29	"pencil.jpg"	"non-switch"	"L3"	"L3"	6.73221070646721	-2.099888421
29	"bear.jpg"	"non-switch"	"L3"	"L3"	6.88550967003482	-2.099888421
29	"car.jpg"	"switch"	"L2"	"L3"	7.10332206252611	-2.099888421
29	"table.jpg"	"non-switch"	"L2"	"L2"	7.00033446027523	-2.099888421
29	"chair.jpg"	"non-switch"	"L2"	"L2"	6.59030104819669	-2.099888421
29	"heart.jpg"	"switch"	"L1"	"L2"	7.11395610956603	-2.099888421
29	"house.jpg"	"non-switch"	"L1"	"L1"	6.82219739062049	-2.099888421
29	"book.jpg"	"switch"	"L2"	"L1"	7.5522372875608	-2.099888421
29	"pencil.jpg"	"switch"	"L1"	"L2"	6.77650699237218	-2.099888421
29	"cat.jpg"	"non-switch"	"L1"	"L1"	6.40687998606931	-2.099888421
29	"bear.jpg"	"non-switch"	"L1"	"L1"	6.71295620067707	-2.099888421
29	"car.jpg"	"non-switch"	"L1"	"L1"	6.90073066404517	-2.099888421
29	"cat.jpg"	"non-switch"	"L1"	"L1"	6.62273632394984	-2.099888421
29	"chair.jpg"	"switch"	"L2"	"L1"	6.76734312526539	-2.099888421
29	"dog.jpg"	"non-switch"	"L2"	"L2"	6.98933526597456	-2.099888421
29	"heart.jpg"	"switch"	"L1"	"L2"	6.59441345974978	-2.099888421
29	"table.jpg"	"non-switch"	"L1"	"L1"	6.5694814204143	-2.099888421
29	"house.jpg"	"non-switch"	"L1"	"L1"	6.64898455002478	-2.099888421
29	"car.jpg"	"non-switch"	"L3"	"L3"	6.89365635460264	-2.099888421
29	"heart.jpg"	"non-switch"	"L3"	"L3"	6.67456139181443	-2.099888421
29	"table.jpg"	"non-switch"	"L3"	"L3"	6.7945865808765	-2.099888421
29	"cat.jpg"	"switch"	"L1"	"L3"	6.40191719672719	-2.099888421
29	"heart.jpg"	"non-switch"	"L1"	"L1"	6.69703424766648	-2.099888421
29	"chair.jpg"	"switch"	"L3"	"L1"	7.73280753042202	-2.099888421
29	"table.jpg"	"non-switch"	"L3"	"L3"	6.84374994900622	-2.099888421
29	"dog.jpg"	"non-switch"	"L2"	"L2"	6.46146817635372	-2.099888421
29	"car.jpg"	"non-switch"	"L2"	"L2"	6.73459165997295	-2.099888421
29	"house.jpg"	"switch"	"L3"	"L2"	6.78784498230958	-2.099888421
29	"cat.jpg"	"non-switch"	"L3"	"L3"	6.17170059741091	-2.099888421
29	"chair.jpg"	"non-switch"	"L3"	"L3"	6.98193467715639	-2.099888421
29	"book.jpg"	"non-switch"	"L3"	"L3"	6.91174730025167	-2.099888421
29	"dog.jpg"	"switch"	"L1"	"L3"	6.61606518513282	-2.099888421
29	"heart.jpg"	"non-switch"	"L1"	"L1"	6.47850964220857	-2.099888421
29	"table.jpg"	"switch"	"L2"	"L1"	7.49554194388426	-2.099888421
29	"house.jpg"	"non-switch"	"L2"	"L2"	6.84374994900622	-2.099888421
29	"pencil.jpg"	"switch"	"L3"	"L2"	6.69208374250663	-2.099888421
29	"bear.jpg"	"switch"	"L1"	"L3"	7.3304052118444	-2.099888421
29	"car.jpg"	"non-switch"	"L1"	"L1"	6.49072353450251	-2.099888421
29	"heart.jpg"	"non-switch"	"L1"	"L1"	6.62273632394984	-2.099888421
29	"table.jpg"	"non-switch"	"L1"	"L1"	6.48463523563525	-2.099888421
29	"book.jpg"	"non-switch"	"L1"	"L1"	6.59850902861452	-2.099888421
29	"car.jpg"	"non-switch"	"L1"	"L1"	6.56103066589657	-2.099888421
29	"cat.jpg"	"non-switch"	"L1"	"L1"	6.35437004079735	-2.099888421
29	"heart.jpg"	"switch"	"L2"	"L1"	7.26122509197192	-2.099888421
29	"table.jpg"	"non-switch"	"L2"	"L2"	7.04315991598834	-2.099888421
29	"bear.jpg"	"switch"	"L1"	"L2"	7.06390396147207	-2.099888421
29	"chair.jpg"	"switch"	"L3"	"L1"	7.44424864949671	-2.099888421
29	"house.jpg"	"non-switch"	"L3"	"L3"	6.86901445066571	-2.099888421
29	"dog.jpg"	"switch"	"L2"	"L3"	6.95272864462487	-2.099888421
29	"heart.jpg"	"non-switch"	"L2"	"L2"	6.89060912014717	-2.099888421
29	"table.jpg"	"non-switch"	"L3"	"L3"	7.09672137849476	-2.099888421
29	"cat.jpg"	"non-switch"	"L3"	"L3"	6.81673588059497	-2.099888421
29	"book.jpg"	"switch"	"L1"	"L3"	7.04315991598834	-2.099888421
29	"dog.jpg"	"non-switch"	"L1"	"L1"	6.72623340235875	-2.099888421
29	"chair.jpg"	"non-switch"	"L1"	"L1"	6.59850902861452	-2.099888421
29	"bear.jpg"	"non-switch"	"L1"	"L1"	6.46302945692067	-2.099888421
29	"house.jpg"	"non-switch"	"L1"	"L1"	6.47850964220857	-2.099888421
29	"table.jpg"	"non-switch"	"L1"	"L1"	6.47697236288968	-2.099888421
29	"heart.jpg"	"non-switch"	"L2"	"L2"	7.03262426102801	-2.099888421
29	"cat.jpg"	"non-switch"	"L2"	"L2"	7.61480536471107	-2.099888421
29	"pencil.jpg"	"switch"	"L3"	"L2"	6.64509096950564	-2.099888421
29	"car.jpg"	"non-switch"	"L2"	"L2"	7.33693691370762	-2.099888421
29	"pencil.jpg"	"switch"	"L3"	"L2"	7.10002716662926	-2.099888421
29	"cat.jpg"	"non-switch"	"L3"	"L3"	6.72982407048948	-2.099888421
29	"table.jpg"	"switch"	"L3"	"L2"	6.93342302573071	-2.099888421
29	"house.jpg"	"non-switch"	"L2"	"L2"	7.03085747611612	-2.099888421
29	"dog.jpg"	"non-switch"	"L2"	"L2"	6.70808408385307	-2.099888421
29	"car.jpg"	"non-switch"	"L2"	"L2"	7.45703208912238	-2.099888421
29	"pencil.jpg"	"non-switch"	"L2"	"L2"	7.25488481007734	-2.099888421
29	"cat.jpg"	"non-switch"	"L2"	"L2"	7.18235211188526	-2.099888421
29	"heart.jpg"	"switch"	"L3"	"L2"	6.8501261661455	-2.099888421
29	"table.jpg"	"non-switch"	"L3"	"L3"	6.3456363608286	-2.099888421
29	"bear.jpg"	"non-switch"	"L3"	"L3"	7.07072410726028	-2.099888421
29	"chair.jpg"	"switch"	"L2"	"L3"	6.67582322163485	-2.099888421
29	"house.jpg"	"non-switch"	"L2"	"L2"	7.0647590277918	-2.099888421
